create TABLE valid_gps_test as select * from gps where ostdesc not like '%定位无效%';
CREATE INDEX suid_idx ON valid_gps_test (suid);
ALTER TABLE valid_gps_test add column stop integer;
get_suids finished!
get_suids finished!
12624/27297	38599: label_stop finished!
12625/27297	21538: label_stop finished!
12626/27297	35586: label_stop finished!
12627/27297	11628: label_stop finished!
12628/27297	33301: label_stop finished!
12629/27297	24094: label_stop finished!
12630/27297	29076: label_stop finished!
12631/27297	28705: label_stop finished!
12632/27297	13538: label_stop finished!
12633/27297	29191: label_stop finished!
12634/27297	7017: label_stop finished!
12635/27297	21101: label_stop finished!
12636/27297	21377: label_stop finished!
12637/27297	7710: label_stop finished!
12638/27297	29590: label_stop finished!
12639/27297	3621: label_stop finished!
12640/27297	15927: label_stop finished!
12641/27297	1155: label_stop finished!
12642/27297	21682: label_stop finished!
12643/27297	20490: label_stop finished!
12644/27297	6081: label_stop finished!
12645/27297	22567: label_stop finished!
12646/27297	31123: label_stop finished!
12647/27297	30397: label_stop finished!
12648/27297	19029: label_stop finished!
12649/27297	29031: label_stop finished!
12650/27297	31429: label_stop finished!
12651/27297	29189: label_stop finished!
12652/27297	8271: label_stop finished!
12653/27297	20602: label_stop finished!
12654/27297	21128: label_stop finished!
12655/27297	31054: label_stop finished!
12656/27297	2320: label_stop finished!
12657/27297	4627: label_stop finished!
12658/27297	20697: label_stop finished!
12659/27297	30595: label_stop finished!
12660/27297	13242: label_stop finished!
12661/27297	2513: label_stop finished!
12662/27297	23602: label_stop finished!
12663/27297	9233: label_stop finished!
12664/27297	38254: label_stop finished!
12665/27297	20666: label_stop finished!
12666/27297	1493: label_stop finished!
12667/27297	18951: label_stop finished!
12668/27297	19495: label_stop finished!
12669/27297	2634: label_stop finished!
12670/27297	10601: label_stop finished!
12671/27297	17979: label_stop finished!
12672/27297	21174: label_stop finished!
12673/27297	5085: label_stop finished!
12674/27297	39199: label_stop finished!
12675/27297	8422: label_stop finished!
12676/27297	6541: label_stop finished!
12677/27297	18865: label_stop finished!
12678/27297	17682: label_stop finished!
12679/27297	4164: label_stop finished!
12680/27297	19894: label_stop finished!
12681/27297	29406: label_stop finished!
12682/27297	32794: label_stop finished!
12683/27297	18069: label_stop finished!
12684/27297	20921: label_stop finished!
12685/27297	3451: label_stop finished!
12686/27297	13069: label_stop finished!
12687/27297	1544: label_stop finished!
12688/27297	25897: label_stop finished!
12689/27297	19157: label_stop finished!
12690/27297	3315: label_stop finished!
12691/27297	12448: label_stop finished!
12692/27297	9573: label_stop finished!
12693/27297	6553: label_stop finished!
12694/27297	8755: label_stop finished!
12695/27297	18359: label_stop finished!
12696/27297	25926: label_stop finished!
12697/27297	12465: label_stop finished!
12698/27297	32183: label_stop finished!
12699/27297	11814: label_stop finished!
12700/27297	10906: label_stop finished!
12701/27297	25907: label_stop finished!
12702/27297	12466: label_stop finished!
12703/27297	2014: label_stop finished!
12704/27297	13046: label_stop finished!
12705/27297	38854: label_stop finished!
12706/27297	2817: label_stop finished!
12707/27297	24005: label_stop finished!
12708/27297	18584: label_stop finished!
12709/27297	2387: label_stop finished!
12710/27297	30058: label_stop finished!
12711/27297	26852: label_stop finished!
12712/27297	32403: label_stop finished!
12713/27297	36532: label_stop finished!
12714/27297	20103: label_stop finished!
12715/27297	11010: label_stop finished!
12716/27297	13655: label_stop finished!
12717/27297	9490: label_stop finished!
12718/27297	19085: label_stop finished!
12719/27297	10641: label_stop finished!
12720/27297	27259: label_stop finished!
12721/27297	10508: label_stop finished!
12722/27297	13659: label_stop finished!
12723/27297	37966: label_stop finished!
12724/27297	13722: label_stop finished!
12725/27297	10291: label_stop finished!
12726/27297	20080: label_stop finished!
12727/27297	19011: label_stop finished!
12728/27297	1113: label_stop finished!
12729/27297	5339: label_stop finished!
12730/27297	10313: label_stop finished!
12731/27297	19557: label_stop finished!
12732/27297	2629: label_stop finished!
12733/27297	18105: label_stop finished!
12734/27297	8304: label_stop finished!
12735/27297	25889: label_stop finished!
12736/27297	22299: label_stop finished!
12737/27297	4477: label_stop finished!
12738/27297	7177: label_stop finished!
12739/27297	2849: label_stop finished!
12740/27297	26268: label_stop finished!
12741/27297	22847: label_stop finished!
12742/27297	15637: label_stop finished!
12743/27297	35971: label_stop finished!
12744/27297	3298: label_stop finished!
12745/27297	28150: label_stop finished!
12746/27297	17251: label_stop finished!
12747/27297	33141: label_stop finished!
12748/27297	9965: label_stop finished!
12749/27297	3982: label_stop finished!
12750/27297	31742: label_stop finished!
12751/27297	22568: label_stop finished!
12752/27297	39350: label_stop finished!
12753/27297	25004: label_stop finished!
12754/27297	34982: label_stop finished!
12755/27297	3932: label_stop finished!
12756/27297	22934: label_stop finished!
12757/27297	17112: label_stop finished!
12758/27297	7138: label_stop finished!
12759/27297	8863: label_stop finished!
12760/27297	13572: label_stop finished!
12761/27297	7623: label_stop finished!
12762/27297	27887: label_stop finished!
12763/27297	31940: label_stop finished!
12764/27297	34249: label_stop finished!
12765/27297	18372: label_stop finished!
12766/27297	9581: label_stop finished!
12767/27297	6715: label_stop finished!
12768/27297	6362: label_stop finished!
12769/27297	14621: label_stop finished!
12770/27297	39133: label_stop finished!
12771/27297	24754: label_stop finished!
12772/27297	12769: label_stop finished!
12773/27297	22753: label_stop finished!
12774/27297	9754: label_stop finished!
12775/27297	19811: label_stop finished!
12776/27297	14286: label_stop finished!
12777/27297	38270: label_stop finished!
12778/27297	21925: label_stop finished!
12779/27297	26976: label_stop finished!
12780/27297	33639: label_stop finished!
12781/27297	5494: label_stop finished!
12782/27297	30266: label_stop finished!
12783/27297	17430: label_stop finished!
12784/27297	3127: label_stop finished!
12785/27297	2015: label_stop finished!
12786/27297	7588: label_stop finished!
12787/27297	8439: label_stop finished!
12788/27297	20252: label_stop finished!
12789/27297	33201: label_stop finished!
12790/27297	25280: label_stop finished!
12791/27297	32361: label_stop finished!
12792/27297	13802: label_stop finished!
12793/27297	15011: label_stop finished!
12794/27297	31533: label_stop finished!
12795/27297	20982: label_stop finished!
12796/27297	7776: label_stop finished!
12797/27297	10475: label_stop finished!
12798/27297	20377: label_stop finished!
12799/27297	18769: label_stop finished!
12800/27297	3976: label_stop finished!
12801/27297	8946: label_stop finished!
12802/27297	19126: label_stop finished!
12803/27297	3214: label_stop finished!
12804/27297	38873: label_stop finished!
12805/27297	5442: label_stop finished!
12806/27297	1731: label_stop finished!
12807/27297	14475: label_stop finished!
12808/27297	33064: label_stop finished!
12809/27297	36145: label_stop finished!
12810/27297	21635: label_stop finished!
12811/27297	10018: label_stop finished!
12812/27297	32657: label_stop finished!
12813/27297	6321: label_stop finished!
12814/27297	12296: label_stop finished!
12815/27297	9766: label_stop finished!
12816/27297	20535: label_stop finished!
12817/27297	32175: label_stop finished!
12818/27297	18127: label_stop finished!
12819/27297	14906: label_stop finished!
12820/27297	32670: label_stop finished!
12821/27297	1909: label_stop finished!
12822/27297	21956: label_stop finished!
12823/27297	20954: label_stop finished!
12824/27297	19262: label_stop finished!
12825/27297	6652: label_stop finished!
12826/27297	17505: label_stop finished!
12827/27297	32977: label_stop finished!
12828/27297	9315: label_stop finished!
12829/27297	10862: label_stop finished!
12830/27297	1752: label_stop finished!
12831/27297	8656: label_stop finished!
12832/27297	11415: label_stop finished!
12833/27297	13305: label_stop finished!
12834/27297	1272: label_stop finished!
12835/27297	29248: label_stop finished!
12836/27297	28880: label_stop finished!
12837/27297	36241: label_stop finished!
12838/27297	21056: label_stop finished!
12839/27297	26824: label_stop finished!
12840/27297	5059: label_stop finished!
12841/27297	9733: label_stop finished!
12842/27297	19993: label_stop finished!
12843/27297	13280: label_stop finished!
12844/27297	35578: label_stop finished!
12845/27297	21320: label_stop finished!
12846/27297	15390: label_stop finished!
12847/27297	34489: label_stop finished!
12848/27297	9337: label_stop finished!
12849/27297	10564: label_stop finished!
12850/27297	19591: label_stop finished!
12851/27297	30271: label_stop finished!
12852/27297	3822: label_stop finished!
12853/27297	17773: label_stop finished!
12854/27297	10659: label_stop finished!
12855/27297	2431: label_stop finished!
12856/27297	5389: label_stop finished!
12857/27297	21671: label_stop finished!
12858/27297	20160: label_stop finished!
12859/27297	17858: label_stop finished!
12860/27297	15570: label_stop finished!
12861/27297	28920: label_stop finished!
12862/27297	20976: label_stop finished!
12863/27297	5496: label_stop finished!
12864/27297	29072: label_stop finished!
12865/27297	10598: label_stop finished!
12866/27297	30904: label_stop finished!
12867/27297	8520: label_stop finished!
12868/27297	1650: label_stop finished!
12869/27297	37495: label_stop finished!
12870/27297	8494: label_stop finished!
12871/27297	15583: label_stop finished!
12872/27297	4706: label_stop finished!
12873/27297	16103: label_stop finished!
12874/27297	13277: label_stop finished!
12875/27297	7184: label_stop finished!
12876/27297	14693: label_stop finished!
12877/27297	33528: label_stop finished!
12878/27297	24097: label_stop finished!
12879/27297	13928: label_stop finished!
12880/27297	10306: label_stop finished!
12881/27297	21724: label_stop finished!
12882/27297	27767: label_stop finished!
12883/27297	27470: label_stop finished!
12884/27297	19331: label_stop finished!
12885/27297	27094: label_stop finished!
12886/27297	4383: label_stop finished!
12887/27297	34934: label_stop finished!
12888/27297	16259: label_stop finished!
12889/27297	7606: label_stop finished!
12890/27297	6856: label_stop finished!
12891/27297	5509: label_stop finished!
12892/27297	37616: label_stop finished!
12893/27297	18289: label_stop finished!
12894/27297	3506: label_stop finished!
12895/27297	17751: label_stop finished!
12896/27297	2425: label_stop finished!
12897/27297	15799: label_stop finished!
12898/27297	17104: label_stop finished!
12899/27297	15211: label_stop finished!
12900/27297	6027: label_stop finished!
12901/27297	16056: label_stop finished!
12902/27297	3016: label_stop finished!
12903/27297	18796: label_stop finished!
12904/27297	5935: label_stop finished!
12905/27297	28058: label_stop finished!
12906/27297	24181: label_stop finished!
12907/27297	35930: label_stop finished!
12908/27297	21392: label_stop finished!
12909/27297	7091: label_stop finished!
12910/27297	2960: label_stop finished!
12911/27297	17410: label_stop finished!
12912/27297	17827: label_stop finished!
12913/27297	7630: label_stop finished!
12914/27297	23161: label_stop finished!
12915/27297	17969: label_stop finished!
12916/27297	38702: label_stop finished!
12917/27297	33557: label_stop finished!
12918/27297	6748: label_stop finished!
12919/27297	21908: label_stop finished!
12920/27297	5584: label_stop finished!
12921/27297	21686: label_stop finished!
12922/27297	13681: label_stop finished!
12923/27297	13976: label_stop finished!
12924/27297	38838: label_stop finished!
12925/27297	7923: label_stop finished!
12926/27297	36449: label_stop finished!
12927/27297	7097: label_stop finished!
12928/27297	22643: label_stop finished!
12929/27297	33435: label_stop finished!
12930/27297	19462: label_stop finished!
12931/27297	15292: label_stop finished!
12932/27297	9558: label_stop finished!
12933/27297	21967: label_stop finished!
12934/27297	3543: label_stop finished!
12935/27297	19329: label_stop finished!
12936/27297	9894: label_stop finished!
12937/27297	20760: label_stop finished!
12938/27297	22405: label_stop finished!
12939/27297	4486: label_stop finished!
12940/27297	3800: label_stop finished!
12941/27297	23499: label_stop finished!
12942/27297	12488: label_stop finished!
12943/27297	19554: label_stop finished!
12944/27297	28297: label_stop finished!
12945/27297	9240: label_stop finished!
12946/27297	1689: label_stop finished!
12947/27297	35177: label_stop finished!
12948/27297	28186: label_stop finished!
12949/27297	22543: label_stop finished!
12950/27297	31929: label_stop finished!
12951/27297	20690: label_stop finished!
12952/27297	15589: label_stop finished!
12953/27297	17272: label_stop finished!
12954/27297	24782: label_stop finished!
12955/27297	27789: label_stop finished!
12956/27297	6929: label_stop finished!
12957/27297	8671: label_stop finished!
12958/27297	17654: label_stop finished!
12959/27297	27625: label_stop finished!
12960/27297	27658: label_stop finished!
12961/27297	8660: label_stop finished!
12962/27297	15872: label_stop finished!
12963/27297	27129: label_stop finished!
12964/27297	13315: label_stop finished!
12965/27297	16111: label_stop finished!
12966/27297	31367: label_stop finished!
12967/27297	1145: label_stop finished!
12968/27297	32466: label_stop finished!
12969/27297	28865: label_stop finished!
12970/27297	18190: label_stop finished!
12971/27297	13418: label_stop finished!
12972/27297	34935: label_stop finished!
12973/27297	31186: label_stop finished!
12974/27297	25947: label_stop finished!
12975/27297	12455: label_stop finished!
12976/27297	22320: label_stop finished!
12977/27297	11631: label_stop finished!
12978/27297	19182: label_stop finished!
12979/27297	2494: label_stop finished!
12980/27297	9236: label_stop finished!
12981/27297	14936: label_stop finished!
12982/27297	9590: label_stop finished!
12983/27297	7762: label_stop finished!
12984/27297	5651: label_stop finished!
12985/27297	17660: label_stop finished!
12986/27297	4941: label_stop finished!
12987/27297	1421: label_stop finished!
12988/27297	19920: label_stop finished!
12989/27297	14740: label_stop finished!
12990/27297	2041: label_stop finished!
12991/27297	10962: label_stop finished!
12992/27297	3419: label_stop finished!
12993/27297	13301: label_stop finished!
12994/27297	31079: label_stop finished!
12995/27297	19051: label_stop finished!
12996/27297	19149: label_stop finished!
12997/27297	26035: label_stop finished!
12998/27297	4856: label_stop finished!
12999/27297	14266: label_stop finished!
13000/27297	14792: label_stop finished!
13001/27297	25669: label_stop finished!
13002/27297	20128: label_stop finished!
13003/27297	1827: label_stop finished!
13004/27297	33762: label_stop finished!
13005/27297	17318: label_stop finished!
13006/27297	14561: label_stop finished!
13007/27297	6092: label_stop finished!
13008/27297	7858: label_stop finished!
13009/27297	3406: label_stop finished!
13010/27297	11072: label_stop finished!
13011/27297	24386: label_stop finished!
13012/27297	17789: label_stop finished!
13013/27297	1785: label_stop finished!
13014/27297	12661: label_stop finished!
13015/27297	19153: label_stop finished!
13016/27297	2137: label_stop finished!
13017/27297	28842: label_stop finished!
13018/27297	9489: label_stop finished!
13019/27297	22564: label_stop finished!
13020/27297	26447: label_stop finished!
13021/27297	34824: label_stop finished!
13022/27297	36595: label_stop finished!
13023/27297	18958: label_stop finished!
13024/27297	31844: label_stop finished!
13025/27297	4694: label_stop finished!
13026/27297	4773: label_stop finished!
13027/27297	1088: label_stop finished!
13028/27297	30883: label_stop finished!
13029/27297	31681: label_stop finished!
13030/27297	15240: label_stop finished!
13031/27297	6846: label_stop finished!
13032/27297	13715: label_stop finished!
13033/27297	2352: label_stop finished!
13034/27297	35180: label_stop finished!
13035/27297	19599: label_stop finished!
13036/27297	24344: label_stop finished!
13037/27297	21517: label_stop finished!
13038/27297	18055: label_stop finished!
13039/27297	24734: label_stop finished!
13040/27297	33112: label_stop finished!
13041/27297	1918: label_stop finished!
13042/27297	12243: label_stop finished!
13043/27297	31322: label_stop finished!
13044/27297	7703: label_stop finished!
13045/27297	18267: label_stop finished!
13046/27297	17918: label_stop finished!
13047/27297	22328: label_stop finished!
13048/27297	17839: label_stop finished!
13049/27297	1534: label_stop finished!
13050/27297	10559: label_stop finished!
13051/27297	25139: label_stop finished!
13052/27297	23840: label_stop finished!
13053/27297	26280: label_stop finished!
13054/27297	1379: label_stop finished!
13055/27297	28274: label_stop finished!
13056/27297	5351: label_stop finished!
13057/27297	15409: label_stop finished!
13058/27297	4503: label_stop finished!
13059/27297	31568: label_stop finished!
13060/27297	21953: label_stop finished!
13061/27297	3571: label_stop finished!
13062/27297	14177: label_stop finished!
13063/27297	3845: label_stop finished!
13064/27297	1185: label_stop finished!
13065/27297	2933: label_stop finished!
13066/27297	18096: label_stop finished!
13067/27297	4287: label_stop finished!
13068/27297	19144: label_stop finished!
13069/27297	21654: label_stop finished!
13070/27297	18136: label_stop finished!
13071/27297	25044: label_stop finished!
13072/27297	20734: label_stop finished!
13073/27297	23200: label_stop finished!
13074/27297	28404: label_stop finished!
13075/27297	20305: label_stop finished!
13076/27297	12470: label_stop finished!
13077/27297	10423: label_stop finished!
13078/27297	11129: label_stop finished!
13079/27297	15742: label_stop finished!
13080/27297	13529: label_stop finished!
13081/27297	4200: label_stop finished!
13082/27297	24030: label_stop finished!
13083/27297	14823: label_stop finished!
13084/27297	27436: label_stop finished!
13085/27297	15228: label_stop finished!
13086/27297	29662: label_stop finished!
13087/27297	5788: label_stop finished!
13088/27297	17871: label_stop finished!
13089/27297	18238: label_stop finished!
13090/27297	15121: label_stop finished!
13091/27297	36156: label_stop finished!
13092/27297	11594: label_stop finished!
13093/27297	34482: label_stop finished!
13094/27297	26741: label_stop finished!
13095/27297	18108: label_stop finished!
13096/27297	15751: label_stop finished!
13097/27297	21023: label_stop finished!
13098/27297	24757: label_stop finished!
13099/27297	15087: label_stop finished!
13100/27297	27227: label_stop finished!
13101/27297	33257: label_stop finished!
13102/27297	30342: label_stop finished!
13103/27297	8814: label_stop finished!
13104/27297	25055: label_stop finished!
13105/27297	38560: label_stop finished!
13106/27297	6352: label_stop finished!
13107/27297	30357: label_stop finished!
13108/27297	4102: label_stop finished!
13109/27297	22682: label_stop finished!
13110/27297	29262: label_stop finished!
13111/27297	33844: label_stop finished!
13112/27297	33101: label_stop finished!
13113/27297	12478: label_stop finished!
13114/27297	31958: label_stop finished!
13115/27297	21151: label_stop finished!
13116/27297	2743: label_stop finished!
13117/27297	18859: label_stop finished!
13118/27297	13927: label_stop finished!
13119/27297	6660: label_stop finished!
13120/27297	32294: label_stop finished!
13121/27297	25070: label_stop finished!
13122/27297	22875: label_stop finished!
13123/27297	29174: label_stop finished!
13124/27297	23401: label_stop finished!
13125/27297	16160: label_stop finished!
13126/27297	19912: label_stop finished!
13127/27297	14288: label_stop finished!
13128/27297	23971: label_stop finished!
13129/27297	28349: label_stop finished!
13130/27297	4712: label_stop finished!
13131/27297	16939: label_stop finished!
13132/27297	29919: label_stop finished!
13133/27297	12822: label_stop finished!
13134/27297	36083: label_stop finished!
13135/27297	8574: label_stop finished!
13136/27297	21572: label_stop finished!
13137/27297	10100: label_stop finished!
13138/27297	5403: label_stop finished!
13139/27297	9499: label_stop finished!
13140/27297	2658: label_stop finished!
13141/27297	11878: label_stop finished!
13142/27297	18631: label_stop finished!
13143/27297	16442: label_stop finished!
13144/27297	30146: label_stop finished!
13145/27297	14603: label_stop finished!
13146/27297	6064: label_stop finished!
13147/27297	6595: label_stop finished!
13148/27297	34952: label_stop finished!
13149/27297	3516: label_stop finished!
13150/27297	32966: label_stop finished!
13151/27297	18336: label_stop finished!
13152/27297	7878: label_stop finished!
13153/27297	15944: label_stop finished!
13154/27297	3383: label_stop finished!
13155/27297	23262: label_stop finished!
13156/27297	24634: label_stop finished!
13157/27297	37507: label_stop finished!
13158/27297	16953: label_stop finished!
13159/27297	12904: label_stop finished!
13160/27297	13021: label_stop finished!
13161/27297	24202: label_stop finished!
13162/27297	10798: label_stop finished!
13163/27297	15273: label_stop finished!
13164/27297	28449: label_stop finished!
13165/27297	37928: label_stop finished!
13166/27297	14775: label_stop finished!
13167/27297	22139: label_stop finished!
13168/27297	30909: label_stop finished!
13169/27297	6485: label_stop finished!
13170/27297	5372: label_stop finished!
13171/27297	28005: label_stop finished!
13172/27297	30775: label_stop finished!
13173/27297	7751: label_stop finished!
13174/27297	30493: label_stop finished!
13175/27297	10726: label_stop finished!
13176/27297	16304: label_stop finished!
13177/27297	1114: label_stop finished!
13178/27297	36113: label_stop finished!
13179/27297	36291: label_stop finished!
13180/27297	15368: label_stop finished!
13181/27297	21155: label_stop finished!
13182/27297	11068: label_stop finished!
13183/27297	3154: label_stop finished!
13184/27297	7192: label_stop finished!
13185/27297	38888: label_stop finished!
13186/27297	21771: label_stop finished!
13187/27297	20752: label_stop finished!
13188/27297	33478: label_stop finished!
13189/27297	25409: label_stop finished!
13190/27297	12942: label_stop finished!
13191/27297	21029: label_stop finished!
13192/27297	13103: label_stop finished!
13193/27297	11421: label_stop finished!
13194/27297	24724: label_stop finished!
13195/27297	7800: label_stop finished!
13196/27297	39206: label_stop finished!
13197/27297	1462: label_stop finished!
13198/27297	22052: label_stop finished!
13199/27297	18174: label_stop finished!
13200/27297	7838: label_stop finished!
13201/27297	16723: label_stop finished!
13202/27297	6564: label_stop finished!
13203/27297	33132: label_stop finished!
13204/27297	8141: label_stop finished!
13205/27297	2702: label_stop finished!
13206/27297	36151: label_stop finished!
13207/27297	6546: label_stop finished!
13208/27297	20470: label_stop finished!
13209/27297	4757: label_stop finished!
13210/27297	8218: label_stop finished!
13211/27297	11447: label_stop finished!
13212/27297	19523: label_stop finished!
13213/27297	34793: label_stop finished!
13214/27297	2147: label_stop finished!
13215/27297	9723: label_stop finished!
13216/27297	5336: label_stop finished!
13217/27297	31286: label_stop finished!
13218/27297	4079: label_stop finished!
13219/27297	3484: label_stop finished!
13220/27297	12996: label_stop finished!
13221/27297	10826: label_stop finished!
13222/27297	17143: label_stop finished!
13223/27297	33238: label_stop finished!
13224/27297	29641: label_stop finished!
13225/27297	21532: label_stop finished!
13226/27297	5769: label_stop finished!
13227/27297	35190: label_stop finished!
13228/27297	6797: label_stop finished!
13229/27297	7261: label_stop finished!
13230/27297	15025: label_stop finished!
13231/27297	28517: label_stop finished!
13232/27297	11317: label_stop finished!
13233/27297	16335: label_stop finished!
13234/27297	5826: label_stop finished!
13235/27297	19996: label_stop finished!
13236/27297	34796: label_stop finished!
13237/27297	11869: label_stop finished!
13238/27297	38736: label_stop finished!
13239/27297	1933: label_stop finished!
13240/27297	1802: label_stop finished!
13241/27297	9873: label_stop finished!
13242/27297	29382: label_stop finished!
13243/27297	27848: label_stop finished!
13244/27297	1496: label_stop finished!
13245/27297	3876: label_stop finished!
13246/27297	19177: label_stop finished!
13247/27297	38030: label_stop finished!
13248/27297	33854: label_stop finished!
13249/27297	8370: label_stop finished!
13250/27297	2500: label_stop finished!
13251/27297	28291: label_stop finished!
13252/27297	14249: label_stop finished!
13253/27297	23379: label_stop finished!
13254/27297	12841: label_stop finished!
13255/27297	11825: label_stop finished!
13256/27297	4037: label_stop finished!
13257/27297	4171: label_stop finished!
13258/27297	22285: label_stop finished!
13259/27297	20860: label_stop finished!
13260/27297	9063: label_stop finished!
13261/27297	11389: label_stop finished!
13262/27297	14074: label_stop finished!
13263/27297	32397: label_stop finished!
13264/27297	25720: label_stop finished!
13265/27297	30032: label_stop finished!
13266/27297	36184: label_stop finished!
13267/27297	32378: label_stop finished!
13268/27297	29065: label_stop finished!
13269/27297	15596: label_stop finished!
13270/27297	4890: label_stop finished!
13271/27297	37678: label_stop finished!
13272/27297	28655: label_stop finished!
13273/27297	15743: label_stop finished!
13274/27297	11661: label_stop finished!
13275/27297	16774: label_stop finished!
13276/27297	2116: label_stop finished!
13277/27297	35489: label_stop finished!
13278/27297	19621: label_stop finished!
13279/27297	14494: label_stop finished!
13280/27297	5481: label_stop finished!
13281/27297	6741: label_stop finished!
13282/27297	32808: label_stop finished!
13283/27297	2662: label_stop finished!
13284/27297	3433: label_stop finished!
13285/27297	29513: label_stop finished!
13286/27297	10097: label_stop finished!
13287/27297	2597: label_stop finished!
13288/27297	39008: label_stop finished!
13289/27297	12879: label_stop finished!
13290/27297	25312: label_stop finished!
13291/27297	15779: label_stop finished!
13292/27297	18898: label_stop finished!
13293/27297	14516: label_stop finished!
13294/27297	22382: label_stop finished!
13295/27297	17250: label_stop finished!
13296/27297	5804: label_stop finished!
13297/27297	12143: label_stop finished!
13298/27297	27339: label_stop finished!
13299/27297	5083: label_stop finished!
13300/27297	12637: label_stop finished!
13301/27297	17484: label_stop finished!
13302/27297	22335: label_stop finished!
13303/27297	16252: label_stop finished!
13304/27297	5966: label_stop finished!
13305/27297	7670: label_stop finished!
13306/27297	6434: label_stop finished!
13307/27297	6505: label_stop finished!
13308/27297	29036: label_stop finished!
13309/27297	13123: label_stop finished!
13310/27297	34941: label_stop finished!
13311/27297	9752: label_stop finished!
13312/27297	15027: label_stop finished!
13313/27297	34475: label_stop finished!
13314/27297	37934: label_stop finished!
13315/27297	36596: label_stop finished!
13316/27297	17983: label_stop finished!
13317/27297	17957: label_stop finished!
13318/27297	24396: label_stop finished!
13319/27297	30167: label_stop finished!
13320/27297	11589: label_stop finished!
13321/27297	17965: label_stop finished!
13322/27297	5089: label_stop finished!
13323/27297	13964: label_stop finished!
13324/27297	6733: label_stop finished!
13325/27297	23804: label_stop finished!
13326/27297	5388: label_stop finished!
13327/27297	28536: label_stop finished!
13328/27297	8620: label_stop finished!
13329/27297	1210: label_stop finished!
13330/27297	22959: label_stop finished!
13331/27297	20338: label_stop finished!
13332/27297	25343: label_stop finished!
13333/27297	22690: label_stop finished!
13334/27297	14484: label_stop finished!
13335/27297	28385: label_stop finished!
13336/27297	11650: label_stop finished!
13337/27297	15043: label_stop finished!
13338/27297	27853: label_stop finished!
13339/27297	38603: label_stop finished!
13340/27297	15434: label_stop finished!
13341/27297	32027: label_stop finished!
13342/27297	19697: label_stop finished!
13343/27297	6867: label_stop finished!
13344/27297	2866: label_stop finished!
13345/27297	23732: label_stop finished!
13346/27297	18485: label_stop finished!
13347/27297	17263: label_stop finished!
13348/27297	6209: label_stop finished!
13349/27297	30621: label_stop finished!
13350/27297	30693: label_stop finished!
13351/27297	23748: label_stop finished!
13352/27297	28337: label_stop finished!
13353/27297	20942: label_stop finished!
13354/27297	15007: label_stop finished!
13355/27297	9006: label_stop finished!
13356/27297	23413: label_stop finished!
13357/27297	9521: label_stop finished!
13358/27297	20586: label_stop finished!
13359/27297	7211: label_stop finished!
13360/27297	25224: label_stop finished!
13361/27297	7833: label_stop finished!
13362/27297	7267: label_stop finished!
13363/27297	22496: label_stop finished!
13364/27297	2977: label_stop finished!
13365/27297	18767: label_stop finished!
13366/27297	25048: label_stop finished!
13367/27297	39032: label_stop finished!
13368/27297	1912: label_stop finished!
13369/27297	32306: label_stop finished!
13370/27297	30864: label_stop finished!
13371/27297	30812: label_stop finished!
13372/27297	13846: label_stop finished!
13373/27297	28082: label_stop finished!
13374/27297	1085: label_stop finished!
13375/27297	6747: label_stop finished!
13376/27297	9671: label_stop finished!
13377/27297	1243: label_stop finished!
13378/27297	18989: label_stop finished!
13379/27297	31180: label_stop finished!
13380/27297	13874: label_stop finished!
13381/27297	8746: label_stop finished!
13382/27297	14190: label_stop finished!
13383/27297	13043: label_stop finished!
13384/27297	17307: label_stop finished!
13385/27297	20361: label_stop finished!
13386/27297	37514: label_stop finished!
13387/27297	7675: label_stop finished!
13388/27297	25126: label_stop finished!
13389/27297	30413: label_stop finished!
13390/27297	1592: label_stop finished!
13391/27297	4302: label_stop finished!
13392/27297	4666: label_stop finished!
13393/27297	14342: label_stop finished!
13394/27297	1744: label_stop finished!
13395/27297	16249: label_stop finished!
13396/27297	16550: label_stop finished!
13397/27297	26218: label_stop finished!
13398/27297	5541: label_stop finished!
13399/27297	35574: label_stop finished!
13400/27297	20761: label_stop finished!
13401/27297	32308: label_stop finished!
13402/27297	35874: label_stop finished!
13403/27297	16088: label_stop finished!
13404/27297	5399: label_stop finished!
13405/27297	7371: label_stop finished!
13406/27297	7455: label_stop finished!
13407/27297	28254: label_stop finished!
13408/27297	12527: label_stop finished!
13409/27297	12782: label_stop finished!
13410/27297	7639: label_stop finished!
13411/27297	35389: label_stop finished!
13412/27297	11929: label_stop finished!
13413/27297	15873: label_stop finished!
13414/27297	11578: label_stop finished!
13415/27297	13065: label_stop finished!
13416/27297	31032: label_stop finished!
13417/27297	18239: label_stop finished!
13418/27297	1964: label_stop finished!
13419/27297	15974: label_stop finished!
13420/27297	32846: label_stop finished!
13421/27297	24014: label_stop finished!
13422/27297	17541: label_stop finished!
13423/27297	21109: label_stop finished!
13424/27297	20477: label_stop finished!
13425/27297	3946: label_stop finished!
13426/27297	31237: label_stop finished!
13427/27297	7078: label_stop finished!
13428/27297	6724: label_stop finished!
13429/27297	4968: label_stop finished!
13430/27297	14404: label_stop finished!
13431/27297	26841: label_stop finished!
13432/27297	24523: label_stop finished!
13433/27297	3439: label_stop finished!
13434/27297	33325: label_stop finished!
13435/27297	27994: label_stop finished!
13436/27297	10853: label_stop finished!
13437/27297	3938: label_stop finished!
13438/27297	13967: label_stop finished!
13439/27297	18764: label_stop finished!
13440/27297	32443: label_stop finished!
