gid                 my results          his results         difference          
110540              29.337588258        32.1540286731       -2.81644041506      
29202               28.6947904257       26.1580022634       2.53678816238       
94486               27.4736952632       25.1438089344       2.32988632878       
29204               24.8730415753       22.0328482606       2.84019331468       
7156                24.4020226093       20.6626706966       3.73935191273       
51416               27.1078120938       29.0166609283       -1.90884883444      
60630               28.8061749322       28.6181135335       0.188061398746      
60632               20.1769245984       27.3305881181       -7.15366351975      
16456               23.1758391462       29.724727763        -6.54888861679      
117462              12.2713901218       12.3614894147       -0.0900992929157    
19902               22.728977285        21.7357731048       0.993204180183      
138838              16.2315264033       21.0201775469       -4.7886511436       
83614               31.7732843182       30.7680794938       1.00520482439       
148682              29.3050090507       29.8901706013       -0.585161550558     
40322               26.9153417007       17.3899698174       9.52537188328       
94544               26.7785666676       19.2676804522       7.51088621536       
135268              23.412390073        17.1805442737       6.23184579938       
168090              21.1535211093       10.781379555        10.3721415542       
19251               23.0116743467       18.4627562259       4.5489181208        
74085               28.2004035681       25.7691114263       2.43129214181       
95581               31.8965746301       22.854225552        9.04234907804       
8245                23.6069228434       18.5472527533       5.05967009012       
133342              26.1948882482       16.7156846487       9.47920359952       
70744               32.6644672128       32.41542927         0.249037942815      
15726               32.3133103153       29.9562019467       2.35710836869       
71960               8.84021604415       8.55312890572       0.287087138432      
162170              25.3758606009       30.2494751501       -4.8736145492       
166764              26.4397740661       26.4494804383       -0.009706372156     
166766              16.8470700435       23.2476146556       -6.40054461213      
36322               16.4223980464       23.6375584869       -7.21516044048      
133820              29.7876355039       27.5964848308       2.19115067316       
36320               30.2979129965       27.0158723204       3.28204067602       
47540               29.4989481108       30.7671803067       -1.26823219583      
62616               29.7792526671       29.4836463887       0.29560627845       
58704               31.4733142841       33.2769841063       -1.80366982221      
16826               8.84136353377       11.178454318        -2.33709078423      
104398              13.0475806198       14.6211509583       -1.57357033843      
160236              20.9853226685       23.6945079909       -2.70918532245      
127104              21.9909528572       30.6896482283       -8.69869537113      
160238              16.7696924138       23.4756597639       -6.7059673501       
40748               32.5075663275       30.896925247        1.61064108054       
138116              32.5360471347       23.5196764302       9.01637070453       
127106              29.3043876682       28.8920621199       0.41232554836       
160838              23.4026104836       22.2644784713       1.13813201227       
41378               21.9988812443       30.1121810677       -8.11329982335      
51498               32.8455056416       30.3569030323       2.48860260931       
61428               32.7751324684       31.9615171007       0.81361536767       
147748              27.3611145204       21.9342710359       5.42684348452       
169664              27.2523566232       24.2482694656       3.00408715759       
82724               22.4889745963       28.666287072        -6.17731247564      
17358               28.3525016875       26.7944264429       1.55807524457       
26738               2.95775118214       3.98282034455       -1.02506916242      
26739               5.4659597072        4.60420804107       0.861751666125      
113453              22.6113812187       27.1155901746       -4.50420895588      
102915              23.6663780365       25.0978143355       -1.43143629898      
48895               23.6275409078       30.073965549        -6.44642464115      
4594                18.9733769719       13.2627678007       5.71060917113       
135714              19.912869096        18.5889048607       1.32396423524       
136510              27.0630270711       23.0075103681       4.05551670299       
17214               30.5884071258       31.903147018        -1.31473989216      
30885               23.6884776265       28.3272738661       -4.63879623966      
113810              29.8280001861       30.1288675938       -0.300867407669     
9460                25.7263546891       33.2205633908       -7.49420870169      
94774               29.2146001095       32.2820227036       -3.06742259407      
73420               30.1615805602       29.398464079        0.763116481216      
75180               16.3268351472       16.561283571        -0.234448423862     
147272              14.6724048037       17.6639100082       -2.99150520448      
125392              16.3729783441       20.3136066859       -3.94062834182      
158524              3.09827570873       3.1986060361        -0.10033032737      
125520              11.1470014286       9.71392435844       1.43307707011       
139926              18.5857070646       22.8670523225       -4.28134525793      
67276               29.5679935793       29.960383684        -0.392390104704     
132037              32.5850436778       29.775129405        2.80991427281       
23553               33.1754415862       28.5966320174       4.57880956878       
121145              18.5117941686       21.2450355943       -2.73324142571      
8240                20.455509591        20.7674366576       -0.311927066671     
49138               32.0620852092       30.6919570272       1.37012818199       
141948              31.2301449243       29.2123923238       2.01775260054       
163924              32.7494380213       31.6546678585       1.0947701628        
39016               33.2088395918       32.2659865738       0.942853017945      
93180               31.5483585409       27.8114402126       3.73691832824       
71928               32.4935545998       30.1783897367       2.31516486305       
127294              24.0072966473       21.0454175087       2.96187913856       
160454              25.8304090235       18.0696392814       7.76076974214       
40026               23.6231654927       26.7932465227       -3.17008102998      
87756               28.3834649905       28.2598807577       0.123584232744      
66580               25.7150270432       27.863728532        -2.14870148881      
141986              28.7469407611       29.3651088726       -0.618168111502     
104402              17.0245578822       19.2415134319       -2.21695554963      
28256               24.4753187317       24.7433916359       -0.268072904172     
64528               22.5849045142       30.5447660864       -7.9598615722       
150976              18.1787700794       24.4400302129       -6.26126013345      
14547               8.74965149641       14.0755559334       -5.32590443697      
1529                15.857933986        16.1962732029       -0.33833921692      
40418               30.5916514684       32.5315215292       -1.93987006085      
137792              30.4691770411       30.6828437113       -0.213666670244     
120318              28.020938675        30.2311027158       -2.21016404078      
109346              28.5522373319       30.3925820075       -1.84034467562      
51542               2.02049938085       2.18739967196       -0.166900291109     
105300              1.5                 1.5                 0.0                 
115966              32.2729357371       32.7188176425       -0.445881905373     
115968              23.8237618177       24.2585607587       -0.434798941028     
88980               27.131044151        22.7000491057       4.43099504525       
116934              24.3422204192       23.1079699741       1.23425044505       
116936              23.9789184044       29.2227028918       -5.24378448739      
164177              26.0765449341       20.8373723797       5.23917255433       
164175              23.7655272805       21.2525921109       2.51293516962       
126314              24.5229334107       24.8155149068       -0.292581496089     
115534              24.9145873117       26.6103025278       -1.69571521601      
159362              24.2544960726       21.1292517144       3.12524435822       
109427              5.06083291154       6.10371119895       -1.04287828741      
112190              30.992564747        22.52444641         8.46811833707       
75522               22.6728851918       23.0732314467       -0.400346254941     
107636              19.3258919386       26.9988935202       -7.67300158161      
100130              20.6113280632       22.8909818692       -2.27965380598      
92346               30.9264152245       28.5608140127       2.36560121181       
115150              31.163123629        25.7885487752       5.37457485387       
115152              21.4375151076       26.3808620904       -4.94334698281      
115154              28.5921952749       19.9788412714       8.61335400348       
28414               23.2052071346       20.2063837686       2.99882336597       
138098              17.5414040451       25.3664143508       -7.82501030569      
40718               28.9924045469       29.5751961692       -0.582791622352     
112007              9.75169657227       15.4148927637       -5.66319619147      
3758                31.0299649778       29.6008101815       1.4291547963        
91270               28.5701510568       29.3880914429       -0.81794038613      
147312              24.2842829934       24.4504644737       -0.16618148035      
125448              28.9419904512       32.043563936        -3.10157348477      
114570              30.3169685868       25.4486176788       4.86835090802       
27832               27.852765056        25.9301549005       1.9226101555        
93094               21.1626350234       23.4157166193       -2.25308159587      
29806               19.6961637602       20.6900662894       -0.993902529191     
51114               25.1425240573       31.6081476934       -6.4656236361       
14646               29.0022425058       31.592817308        -2.59057480215      
3416                31.6638855757       28.156364144        3.50752143173       
47826               27.4643529133       31.8144991372       -4.35014622393      
148358              23.0445951916       28.6893801646       -5.64478497305      
39976               22.7793381999       26.3688000953       -3.58946189535      
137354              29.5373547254       30.5558257313       -1.01847100593      
40601               7.68819525285       7.73111381854       -0.0429185656914    
160105              32.0952921423       31.0873224902       1.00796965203       
126987              29.4320464979       30.8722282606       -1.44018176272      
148993              32.4845239857       30.5469771951       1.93754679056       
62659               31.1388893452       30.6635809927       0.475308352446      
78643               29.8269287153       30.8344325342       -1.00750381884      
165405              30.8937393616       24.7195852121       6.17415414957       
118768              14.291673982        18.8217833          -4.53010931804      
111054              20.8411753404       23.3227506722       -2.48157533175      
117474              19.2558133661       21.6507255581       -2.39491219202      
161420              21.5115216204       16.8804405475       4.6310810729        
128314              18.398942776        24.6928537174       -6.29391094139      
117476              29.5280839684       30.2374772756       -0.709393307178     
38148               27.2818118003       33.1264134544       -5.84460165415      
4982                31.8737507172       28.3476770455       3.52607367167       
135596              31.0955606496       28.4918064341       2.60375421545       
38066               23.1330125167       26.1389616244       -3.00594910773      
135522              22.203034119        25.8342940486       -3.63125992958      
124656              20.0375010623       16.9989894771       3.03851158526       
4624                23.4134281107       15.604206154        7.80922195673       
134996              15.7676811427       17.7227418132       -1.95506067046      
77728               22.2073870628       22.5757307608       -0.368343697968     
147840              31.704609545        31.7873553869       -0.0827458419221    
125416              28.5860467005       31.6249330698       -3.03888636929      
113418              24.1233538677       28.2782045236       -4.15485065588      
157246              27.3025360399       28.7830466819       -1.48051064199      
125194              26.2028457868       27.9294135005       -1.72656771377      
158122              29.2401115904       28.743545871        0.496565719389      
42462               28.0689305633       30.7659095983       -2.69697903507      
92338               24.2002524098       26.3651470679       -2.16489465807      
72616               25.2378972243       27.9017583655       -2.66386114117      
51004               28.9745266267       30.6311298787       -1.65660325201      
5130                23.8705929828       24.1555200949       -0.284927112128     
135750              32.2664696523       24.756263173        7.51020647932       
114024              24.1685159152       21.2649534681       2.9035624471        
107872              18.4699149073       25.7553641056       -7.28544919836      
118528              28.5725432465       24.7686951397       3.80384810671       
66810               25.5732845703       29.2344038794       -3.66111930908      
18900               28.5323701579       25.2924958548       3.23987430306       
16450               16.5359596553       23.1737044365       -6.63774478114      
93122               30.3818146247       30.9236961903       -0.541881565616     
75104               25.6569916415       26.9169243927       -1.2599327512       
153534              22.4625030095       24.9889371622       -2.52643415272      
19336               18.7131320952       16.3397780055       2.37335408975       
10539               1.5                 1.5                 0.0                 
17849               3.6569377697        4.13253111201       -0.475593342304     
172868              33.2940354793       25.4383277231       7.85570775612       
20650               4.3154179516        4.71954407475       -0.404126123146     
169408              25.3323943825       31.1590510802       -5.82665669765      
39054               26.1747138958       31.2202285276       -5.0455146318       
3350                25.7851612649       31.515145764        -5.72998449908      
88144               29.4264037467       28.720932817        0.705470929674      
27958               31.8432346272       30.296056194        1.54717843328       
64736               13.6973839595       12.4381553232       1.25922863629       
64734               22.8773175345       23.2192924312       -0.341974896665     
107580              29.6970453157       22.1950249568       7.50202035885       
30238               15.3769129408       13.6954926695       1.68142027129       
96628               31.6233850517       28.5717602812       3.05162477052       
53602               24.781575603        20.4521653675       4.32941023555       
20366               22.4836746995       22.9832191167       -0.499544417173     
93310               27.9783055874       22.8843459675       5.09395961994       
158670              28.5352425699       25.8163104495       2.71893212043       
39156               29.2544077354       27.4923583921       1.76204934329       
11933               16.4227030733       18.7268118912       -2.30410881785      
154114              26.3974105852       24.0401855842       2.35722500105       
165104              29.950170517        25.4248559736       4.52531454333       
121154              30.5167229972       26.6313498262       3.88537317103       
110372              22.4425609508       28.2477672939       -5.80520634313      
154116              23.2501881127       29.5886560854       -6.33846797271      
121156              24.0823737894       22.8382362359       1.2441375535        
155628              17.2515905654       17.7164315636       -0.464840998233     
8434                29.0667125736       19.5831116029       9.48360097067       
95724               28.3647528717       22.1047737643       6.25997910737       
26462               18.9021710934       24.9250276542       -6.02285656078      
36                  19.0029644348       16.5090692743       2.49389516051       
3456                9.56400191403       14.370861039        -4.80685912499      
158364              29.2854464317       31.5049975347       -2.21955110301      
125412              29.2007553268       31.7737337539       -2.5729784271       
27786               30.8577127484       28.0687871297       2.78892561861       
136342              28.8838998251       26.4082909788       2.47560884628       
169238              28.6875384498       17.2032701494       11.4842683004       
164664              25.0484623937       17.9013083653       7.14715402848       
167824              32.5417820103       25.4021724038       7.13960960653       
89440               17.5008852768       29.2145119113       -11.7136266345      
72038               24.9767803149       26.472244118        -1.49546380316      
149200              21.7652112481       30.8507857117       -9.08557446359      
84140               17.1936290537       28.6221969311       -11.4285678774      
62856               29.5160409144       28.802770096        0.713270818353      
105756              15.8495468325       13.3672194634       2.48232736908       
160358              24.4559780432       27.2589714869       -2.80299344362      
40856               29.3536057885       30.7415942206       -1.38798843216      
7726                25.1483871786       27.081729668        -1.93334248939      
93652               26.590503205        24.2181322072       2.37237099774       
72408               29.0342716409       31.881594457        -2.8473228161       
104490              18.5118839483       23.2205051826       -4.70862123437      
158994              31.795782178        22.7396971772       9.05608500083       
39506               26.1711748352       23.0628366843       3.1083381509        
50618               32.8178514889       29.1195105515       3.69834093741       
147874              32.5339595724       26.7158525488       5.81810702359       
82840               31.9666440203       28.5840226858       3.38262133445       
61574               31.9056767849       26.2455254134       5.6601513715        
147890              30.095874998        31.3541571158       -1.25828211777      
39528               24.8982588311       15.0106090152       9.88764981592       
131396              3.82591626361       3.25599975605       0.569916507558      
128738              30.2264763565       24.2975365293       5.92893982717       
134491              30.470198029        32.2114308472       -1.74123281827      
168202              26.669108354        24.4831095499       2.18599880409       
57097               20.3217774066       25.771483654        -5.44970624746      
57096               23.4101180963       29.5821850494       -6.17206695311      
4868                29.6063891828       27.8336634488       1.77272573401       
308                 22.5562468286       30.2346111688       -7.67836434023      
5506                31.1281962915       26.0868914251       5.0413048664        
5508                33.3114818781       31.0221488026       2.28933307555       
95098               19.431483907        30.522763405        -11.091279498       
160390              25.271930901        22.2328565504       3.03907435065       
153152              25.8291742035       30.9095249442       -5.08035074064      
126246              28.7060586961       28.728731837        -0.0226731409388    
72788               4.48192229584       4.08776661758       0.394155678264      
15450               20.8759229329       16.542988504        4.33293442888       
91610               21.698594363        24.7668666231       -3.06827226008      
28294               15.9818954563       17.1875724027       -1.20567694636      
136874              18.6757746278       17.3082293495       1.36754527825       
125882              12.5635430841       12.3000514263       0.263491657758      
46130               27.5652683232       22.8052370934       4.76003122981       
143470              28.9651036566       28.4451019782       0.520001678347      
78620               23.7020405777       30.0830533658       -6.38101278805      
72057               31.6294433356       26.0952363607       5.5342069749        
161924              12.8831748101       10.4450850515       2.43808975856       
128844              21.3241545445       19.1416458272       2.18250871731       
31458               24.6328923146       23.3109124709       1.32197984376       
6710                25.5421701017       30.1217213212       -4.5795512195       
137272              29.3411215358       33.1908267552       -3.84970521946      
126276              24.6095064348       24.2119719008       0.397534534064      
137127              11.9821804239       13.5162440412       -1.53406361732      
93680               28.0718378795       30.9206477648       -2.84880988524      
62140               16.6001369693       8.90282956565       7.69730740361       
62142               25.693693833        25.8493718627       -0.155678029692     
104088              9.46083597012       20.8295354012       -11.3686994311      
114716              14.8107501135       21.6433713774       -6.83262126385      
135420              17.4727743424       26.1134076657       -8.64063332329      
92286               5.56159254035       4.0056695175        1.55592302285       
172900              13.5807742592       19.836783714        -6.25600945473      
166718              30.5792258618       29.2603192215       1.31890664028       
166720              32.03014733         30.3681048768       1.66204245323       
79928               21.8374527342       22.4165616782       -0.579108944013     
14332               23.9860248928       24.289208633        -0.303183740231     
9900                32.1248497219       29.3700194495       2.75483027237       
47500               23.2128284276       31.8105087804       -8.59768035277      
144860              29.5612810291       30.687251491        -1.12597046184      
167024              28.178765471        32.4549120966       -4.27614662561      
39982               31.5323978107       28.9828227305       2.54957508019       
31710               31.7991637481       32.8789481487       -1.07978440063      
125178              21.1446288356       22.3410658555       -1.19643701989      
128755              11.5743773714       12.3677691968       -0.793391825417     
128750              30.8601419461       25.3646633212       5.49547862481       
117852              30.4016082464       23.7219359112       6.67967233521       
53576               17.7716473056       8.28480934684       9.48683795874       
99650               16.05495273         25.7864909559       -9.7315382259       
37986               20.8154910308       22.2841926802       -1.46870164936      
145188              29.1872673546       23.6586756221       5.52859173251       
36618               26.589364231        24.2501290005       2.33923523053       
130858              25.9939110752       20.6862818207       5.30762925447       
120984              24.2261901458       18.0513067132       6.17488343258       
138310              25.4751756541       30.7754362619       -5.30026060772      
84222               30.5943192334       32.3020149378       -1.70769570433      
62938               24.2402867416       32.9051938809       -8.66490713922      
149272              25.581667182        27.4422425012       -1.86057531919      
126640              23.0762210424       32.0452662503       -8.96904520784      
73712               29.0003830838       16.0201521619       12.9802309219       
26503               2.33842156288       5.82035513767       -3.48193357479      
11842               21.7537705148       23.0564181272       -1.30264761234      
88036               14.9866406514       18.5447846276       -3.55814397617      
109352              26.2699262207       20.7528257911       5.51710042962       
66538               16.9558073991       32.863433242        -15.9076258429      
98766               16.2610059873       21.5937444256       -5.33273843837      
30358               21.9970272915       22.6750038815       -0.677976590035     
138108              19.5895931482       21.7058269171       -2.1162337689       
138109              11.2205005134       10.3566481619       0.863852351531      
131035              28.5135921791       22.7163608034       5.79723137568       
33685               22.6671443149       17.6493070231       5.01783729179       
131033              18.14787816         16.3597083424       1.78816981757       
11623               27.9995285547       26.4210215407       1.57850701397       
77393               25.7480391042       24.9811761329       0.766862971363      
164523              23.6407706843       17.9642937217       5.67647696264       
153499              23.9285039661       31.1554847383       -7.22698077212      
88237               21.475518931        27.2039292705       -5.72841033945      
133320              11.52968352         11.2458810832       0.283802436806      
170688              25.8385865758       24.5699058818       1.26868069398       
67763               20.3113856005       13.4824177263       6.82896787415       
114590              27.2753624346       29.3697656642       -2.0944032296       
109694              27.9249832825       30.4325083091       -2.50752502657      
117868              19.843676988        30.0566808233       -10.2130038353      
31386               19.3628988212       30.1334248362       -10.770526015       
45130               18.5558354667       31.2426751107       -12.686839644       
166129              19.1179648051       19.0963785494       0.0215862557108     
131601              21.7574692912       24.2434976361       -2.48602834488      
31894               12.1327049278       10.4626158268       1.67008910104       
78624               26.6183392029       30.5552305018       -3.93689129893      
93380               31.9829167699       28.8775831267       3.10533364319       
72144               32.6536759247       30.3859854282       2.26769049654       
97415               13.8528159503       21.3855295774       -7.53271362711      
88426               31.6498401137       30.4892718505       1.16056826313       
153674              28.305259511        26.6205813319       1.68467817916       
164666              31.6515960426       28.2650711482       3.38652489447       
164668              30.5911378287       27.9106356783       2.68050215042       
127228              20.9059627274       32.1536006643       -11.2476379369      
29812               30.3443471767       30.3414090003       0.0029381763613     
95056               33.0717204827       31.53820713         1.53351335275       
142309              14.6652802489       18.3219342952       -3.65665404628      
77553               5.29045091644       4.38365886771       0.906792048736      
131205              16.3139532323       16.5395413294       -0.225588097097     
37821               17.6528166936       18.0726597401       -0.419843046414     
155972              30.2944251849       27.5543997484       2.74002543658       
112032              31.2173067828       26.6906231593       4.52668362347       
155798              29.0235931203       28.6562406277       0.367352492608      
79906               16.6866776151       28.5633802207       -11.8767026056      
7558                22.9703572268       21.7193698547       1.25098737218       
138112              13.5247563576       13.5247563576       0.0                 
8242                25.2084146375       30.0324749042       -4.82406026665      
8244                25.7583562231       29.5458889852       -3.78753276208      
95580               20.4807470127       23.4072156202       -2.92646860758      
14610               25.066600806        28.0812983928       -3.0146975868       
114026              28.757475405        23.0771163813       5.68035902363       
71368               28.3056329946       18.1724126453       10.1332203493       
72312               26.4827596587       27.5642296095       -1.08146995079      
17380               26.1193460419       28.4534415321       -2.3340954902       
125946              31.4363552244       25.9216769609       5.51467826354       
130458              15.9511833706       11.3551283808       4.5960549898        
76802               17.1923044062       30.3051476223       -13.1128432161      
55409               8.11170990269       22.5072903616       -14.3955804589      
153256              14.8223989115       23.8440594036       -9.0216604921       
3985                2.24582668823       1.5                 0.745826688235      
88182               29.2670220001       24.8118434469       4.45517855329       
153878              21.7337967181       25.0611719937       -3.32737527565      
37954               5.898195659         6.26716803822       -0.368972379223     
102884              27.8162526802       31.3543613652       -3.538108685        
48868               4.22069841386       5.69155298409       -1.47085457023      
147292              15.5250848472       28.4203075162       -12.8952226689      
169234              29.4855455969       27.5131885108       1.97235708604       
160414              31.919461699        32.1095834047       -0.190121705692     
42954               19.9512942066       26.0130053324       -6.06171112584      
78114               29.0665355763       26.2174893644       2.84904621193       
19572               32.2310568541       33.0885924564       -0.857535602324     
52828               28.7698266999       30.5287591448       -1.7589324449       
147540              30.4550672866       32.3878138091       -1.93274652257      
39148               18.8663777199       30.5680592573       -11.7016815373      
136594              31.2745179559       31.8486362278       -0.574118271886     
78112               24.4594770128       26.2997499788       -1.84027296603      
4287                17.6678006883       25.422277389        -7.75447670068      
7525                1.60879586137       1.69400193555       -0.0852060741731    
26734               12.4365999315       14.3142274798       -1.87762754833      
114712              32.380450891        31.6853497034       0.695101187602      
38064               27.2650883879       29.5847441229       -2.31965573506      
50488               28.9917520308       27.006730853        1.98502117777       
147774              29.3812991373       29.771389788        -0.390090650755     
82732               15.0070272153       10.3682089546       4.63881826066       
104522              24.9812404631       29.3801315125       -4.39889104938      
72308               30.7693773435       24.0249911096       6.74438623394       
17378               30.993998375        25.1502697812       5.84372859384       
6266                25.6445571381       25.2339266612       0.410630476932      
7290                26.6968720304       29.0172547037       -2.3203826733       
82766               13.6588056659       14.3581259055       -0.699320239568     
148194              24.0947215914       21.2114512038       2.88327038755       
40906               29.3858787248       24.9326353909       4.45324333388       
55906               16.9148022002       26.7261744332       -9.81137223306      
55908               16.1086794984       26.1590054553       -10.0503259569      
104780              21.2084044618       27.4873204219       -6.27891596005      
120467              26.455232455        25.9250785299       0.530153925107      
120466              15.0573207643       17.9061948894       -2.84887412518      
109724              12.9202482045       28.4527075215       -15.532459317       
109726              12.7029712441       26.9792852542       -14.2763140101      
150832              25.1354151396       25.3138881678       -0.17847302818      
135020              20.7205043724       23.2975113571       -2.57700698468      
124062              20.5987500508       32.3677356327       -11.7689855819      
92789               16.5999993472       26.8474361027       -10.2474367554      
4227                30.4744516078       28.7363173764       1.73813423136       
32096               2.4889833847        2.3905488827        0.0984345020036     
78600               17.9603328319       21.320564279        -3.36023144717      
121454              9.88262246562       10.0184808226       -0.135858356991     
105268              13.4053911057       11.7235168689       1.6818742368        
157112              23.2214186857       24.457824547        -1.23640586138      
120754              17.5619722918       24.4116329066       -6.84966061484      
64536               27.9319344343       27.1563899773       0.775544456984      
107442              25.2410261799       21.212518323        4.02850785686       
136850              28.0259341406       24.9867560615       3.03917807912       
132728              22.2604924517       24.0816971953       -1.82120474366      
70512               4.54214442147       4.31950760034       0.222636821126      
95728               27.3027520381       31.2967747446       -3.99402270652      
79560               31.9055303746       18.8295644132       13.0759659614       
109806              26.9010885985       24.9967166741       1.90437192438       
7570                26.4392342207       30.0377437155       -3.59850949481      
95050               29.0108031503       28.2112899019       0.799513248393      
69200               27.411502104        28.57680756         -1.16530545605      
149840              31.7190576112       26.6997920218       5.01926558945       
127836              26.8188284262       25.8752103217       0.943618104572      
22930               25.31640013         24.6485560993       0.667844030679      
9520                19.0791618385       18.1491527044       0.930009134096      
53676               29.9780922482       27.6656187847       2.31247346352       
165110              3.96282940267       4.06907770868       -0.106248306011     
86650               7.47410161465       7.84233339502       -0.368231780374     
86651               27.8394434363       27.0713400677       0.768103368602      
