gid                 my results          his results         difference          
153516              4.85057312003       5.15226896512       -0.301695845089     
122718              23.2378411711       22.244096256        0.993744915059      
120674              14.9754288891       15.290688449        -0.31525955987      
16918               29.6215279662       29.043473151        0.578054815193      
5716                22.5231430162       19.9651508531       2.55799216306       
80905               21.2476791671       19.3042142364       1.94346493076       
25163               20.2054339272       23.2456006262       -3.04016669905      
126769              3.33426205246       4.46017028293       -1.12590823048      
164026              25.3809800649       25.2999384741       0.081041590744      
52102               24.858838133        26.0225882153       -1.16375008236      
105858              30.8881298607       30.3520760127       0.536053847954      
160462              15.3488706528       13.1777218592       2.17114879364       
114584              31.5605019469       29.9176592164       1.64284273046       
157574              32.7268170857       32.7035001216       0.0233169640236     
167360              24.1428729166       27.9061938148       -3.76332089818      
124666              29.1799942545       31.8341701848       -2.65417593034      
71136               31.564413823        32.7063506953       -1.14193687226      
16106               17.3036367381       17.732716162        -0.429079423933     
4898                22.8318126886       19.6000814965       3.23173119209       
92288               19.0029191098       28.8641218344       -9.86120272459      
27028               20.2595616126       29.7037360303       -9.44417441768      
134826              21.9413700504       23.6729237231       -1.73155367269      
167652              24.8988449405       31.9035638886       -7.00471894806      
80850               25.0733486439       25.3444655222       -0.271116878233     
105430              14.7716178622       16.4125933861       -1.64097552397      
26076               17.5794160069       16.2946716583       1.2847443486        
91362               24.7453301319       25.9372283884       -1.19189825653      
167486              23.37910077         27.4356841696       -4.05658339968      
123584              22.6499400511       33.1490591291       -10.499119078       
112762              17.9860708932       20.8017168443       -2.81564595109      
92278               26.33615689         25.0536670579       1.28248983214       
41380               21.6809310534       20.1735624316       1.50736862178       
138790              17.8808732925       22.0225676192       -4.14169432675      
39470               29.9013078333       22.801396567        7.09991126632       
93630               18.431709763        28.0857371797       -9.65402741663      
28336               16.1068931335       31.5376433746       -15.4307502411      
6328                28.1796263195       27.5924006192       0.587225700302      
153256              18.011412372        22.0356482291       -4.02423585704      
142470              9.13385182969       6.81924706194       2.31460476775       
172104              19.7726312484       21.6544716113       -1.88184036281      
85216               24.7341150474       21.1095708767       3.62454417071       
150336              27.9654104676       19.6873949293       8.27801553829       
168386              2.59457621412       9.35433597037       -6.75975975625      
60980               21.0807487834       15.3243995618       5.75634922152       
170012              19.058259981        28.5078031043       -9.44954312325      
39780               20.4956285777       32.0794177209       -11.5837891432      
93922               17.7867338525       31.6184799061       -13.8317460536      
135612              26.0696251942       26.6071775046       -0.537552310337     
38158               26.7111190722       25.8391405769       0.871978495224      
95094               25.7466494853       25.2901747492       0.456474736054      
73666               25.2452793056       26.0015837013       -0.756304395702     
45796               1.5                 1.5                 0.0                 
165068              5.04066938573       7.76259279814       -2.72192341241      
129158              25.334010036        21.6715182826       3.6624917534        
162192              28.2947045224       32.1506276438       -3.85592312146      
34606               20.9371071743       27.5230424983       -6.58593532399      
125354              31.1242390434       25.7480390047       5.3762000386        
132008              19.2586012381       27.1532014275       -7.89460018937      
27696               28.9713484729       29.5146870576       -0.543338584752     
34608               23.3667582998       25.2073851745       -1.84062687464      
49920               29.3042521276       26.080962313        3.22328981457       
104594              27.8358634791       25.7391254656       2.09673801345       
159070              29.6072382884       29.0669072636       0.540331024734      
39602               18.289142031        16.3014958186       1.98764621239       
158324              27.6411344943       24.9479038497       2.6932306446        
82264               26.3390618444       28.3650270052       -2.02596516085      
45264               30.9504143805       31.9765424619       -1.02612808138      
33942               25.8499952083       26.9988975901       -1.14890238174      
45244               25.334284966        28.8038887017       -3.46960373565      
12066               27.7183407194       27.3934357039       0.324905015572      
45246               18.7389243883       21.7600789232       -3.02115453485      
64300               7.96224371335       10.5541302011       -2.59188648778      
149294              22.4562845034       25.9256765257       -3.46939202233      
40944               22.5424963838       30.3519454005       -7.80944901668      
77625               22.2123728713       21.6315318212       0.580841050078      
164282              22.6820413832       32.1617873226       -9.47974593937      
77568               17.8927438176       20.4079469395       -2.51520312192      
99110               16.5104157724       18.8580249411       -2.34760916869      
153258              18.9847896593       22.1145379513       -3.129748292        
18702               32.8798013917       30.5736880275       2.30611336418       
51984               24.401461656        27.1727320575       -2.77127040142      
18704               27.6446630561       27.8032871831       -0.158624126985     
138242              12.9025750285       13.2976682257       -0.395093197199     
84142               30.7630435079       24.7573325767       6.00571093123       
62860               27.0221937608       22.5032711526       4.51892260821       
171040              29.1138679746       26.0695273705       3.04434060405       
40852               28.1587436568       30.7788684992       -2.62012484231      
44628               29.9825482          23.6800399776       6.30250822242       
49664               9.73094850178       10.3111287277       -0.580180225964     
70822               15.2548303878       15.6501870441       -0.395356656306     
127896              25.2974879413       26.6880032852       -1.39051534392      
74330               26.7442331494       29.0815584093       -2.33732525987      
149906              32.6298951435       31.7398636302       0.8900315133        
127894              31.7435879907       29.1440753405       2.59951265022       
27490               30.4128456992       32.6150657818       -2.20222008259      
44766               30.6923373398       25.0565944113       5.63574292845       
98890               25.9228465044       26.1523291912       -0.229482686751     
153066              27.4229076075       27.1045317264       0.318375881109      
77352               29.8951051014       20.4038253624       9.49127973902       
38086               31.8592753362       29.7870510836       2.07222425254       
73416               25.7027240762       26.7674880567       -1.06476398045      
107228              32.2926588685       33.258758229        -0.966099360421     
117850              32.7120122181       23.9930234729       8.71898874525       
153440              32.5396525859       22.4898178782       10.0498347077       
41678               30.3284049477       24.4480761809       5.88032876688       
139050              22.4949990222       30.12423773         -7.62923870782      
84864               24.6424487522       30.7717901075       -6.12934135534      
33550               24.3015089884       21.6709305901       2.63057839833       
168102              19.0558129141       22.710565668        -3.65475275391      
21935               27.1044354295       29.3779347589       -2.27349932948      
76735               28.6957556889       24.6589840031       4.03677168584       
108849              22.7377153367       24.1929746573       -1.45525932062      
46997               25.8316684311       28.1037316996       -2.27206326844      
13819               24.7347201532       29.2368777021       -4.50215754892      
44951               22.8083555931       21.9999247441       0.808430848977      
55846               7.92371438424       14.6530276135       -6.72931322928      
122902              25.8522223597       23.2137540671       2.63846829255       
112084              27.0676582622       32.082912663        -5.01525440083      
25270               29.3745514332       21.6483357225       7.7262157107        
47542               6.02813033471       6.23841516421       -0.210284829501     
101664              26.7087093752       32.8288635781       -6.12015420293      
25272               26.6857368719       26.9488426698       -0.263105797827     
133816              29.856153739        24.6955927481       5.16056099091       
8988                21.8039010779       20.8507311322       0.953169945683      
93090               24.2211621835       24.4947312747       -0.273569091146     
114568              18.7543270119       16.0733812338       2.68094577811       
133910              18.9645257165       16.4521669912       2.51235872534       
36448               24.530978146        27.1467793681       -2.61580122219      
137812              9.91774890994       11.1603155451       -1.24256663515      
16060               30.4073847789       12.1598910643       18.2474937146       
18580               28.6630155929       25.3814783544       3.28153723857       
136556              28.0125374471       23.7141395474       4.29839789974       
81532               31.0220150911       24.4714884551       6.55052663595       
58950               27.4952285206       27.9541411196       -0.458912598938     
58952               21.4053996511       26.1839934031       -4.77859375206      
149200              27.4575400756       21.2681590715       6.18938100406       
173697              24.9987531871       28.2022888113       -3.20353562425      
173695              9.56532920076       7.65278553424       1.91254366652       
56490               21.0831337687       18.7548590884       2.32827468022       
23062               23.5142666428       24.288645446        -0.774378803142     
88360               30.0583298173       32.5659690836       -2.5076392663       
23374               19.14266538         14.4743826908       4.66828268921       
88702               22.258149136        20.6534858981       1.60466323797       
127185              9.35515386767       14.6856284781       -5.33047461043      
40758               25.7892598533       22.55635356         3.23290629328       
26                  22.961621473        26.5577374783       -3.59611600534      
38                  6.91812075015       23.6949388512       -16.7768181011      
11440               2.58736490671       4.72840957152       -2.14104466481      
130854              6.90480276075       10.4014627993       -3.49666003852      
77206               25.6606222848       24.7369973567       0.923624928136      
98764               24.9379191712       26.1632702298       -1.22535105863      
27994               22.6858958473       28.029469872        -5.34357402475      
161400              6.00254973444       14.8629399712       -8.86039023678      
105810              23.4677306252       30.4350076217       -6.96727699644      
53922               14.3054854351       13.5747525444       0.730732890712      
109852              32.6022121497       27.4757364416       5.12647570811       
151118              14.2527728404       14.085410775        0.167362065405      
29862               28.0109437878       30.6993398085       -2.68839602071      
129098              12.7985089912       13.4156644545       -0.617155463365     
138284              21.8858785573       26.1217151564       -4.2358365991       
28574               12.8234940362       10.7566231874       2.06687084876       
84184               24.838869311        28.9788984474       -4.1400291364       
62908               26.8487784768       22.235040012        4.61373846486       
82293               26.402560339        28.8749451694       -2.47238483045      
159446              32.0534541855       32.4939806346       -0.440526449101     
126374              32.0736298133       32.7125385736       -0.63890876024      
115610              31.7671300187       27.0356597109       4.7314703078        
28876               25.8262696902       30.1154045275       -4.28913483721      
137370              26.8668760393       28.2474290507       -1.38055301132      
125603              23.1809317727       22.1990476619       0.981884110819      
127788              29.7861147535       26.4504315197       3.3356832338        
30412               25.3213507025       25.3499045461       -0.0285538436067    
137658              15.6493925609       21.1984551932       -5.54906263231      
40296               4.84154326266       10.8164665009       -5.97492323822      
104534              31.5098550387       29.1743018609       2.33555317786       
115128              30.1228755328       30.0852644388       0.0376110940253     
25962               30.1664715532       31.8692984465       -1.70282689323      
3766                31.1653674786       30.2189355981       0.946431880423      
3768                31.0536822235       32.9728108615       -1.91912863797      
131378              31.6101770661       25.3433552218       6.26682184424       
110575              24.9640276038       24.1564045681       0.807623035694      
37964               22.8263746984       25.2260883173       -2.39971361886      
159452              9.86013629485       9.1846387817        0.675497513158      
39998               30.8468995255       30.4988505565       0.348048969011      
137380              30.6826928971       24.8100721463       5.87262075079       
126390              32.8475320864       25.7198159951       7.12771609132       
72938               29.7071221802       30.0944308133       -0.387308633115     
152572              27.0653639584       26.7261008067       0.339263151695      
170903              29.9574406131       26.5210819344       3.43635867871       
170230              19.0785745535       19.6012964746       -0.522721921112     
141929              26.2706044637       22.0920235565       4.17858090718       
44623               26.7193385142       26.3227414063       0.396597107851      
137717              10.3718090167       11.3186010672       -0.946792050462     
120820              30.6129562903       28.5958439007       2.01711238964       
135624              28.3296692885       31.0079902653       -2.67832097683      
124754              31.98548946         30.4869470285       1.49854243147       
69744               29.428849128        32.1100425957       -2.68119346769      
167764              25.9482438378       25.4124957237       0.535748114068      
128962              17.5194983898       30.6655922604       -13.1460938706      
156926              31.7847333717       30.2852688809       1.49946449079       
167768              20.7975186725       20.7074997709       0.0900189015791     
18256               26.5908960381       26.4389718753       0.151924162816      
4262                30.2288732959       23.9748475934       6.25402570251       
88426               29.9971345064       28.8742834046       1.12285110188       
98887               23.6745041123       22.6015367887       1.07296732362       
138380              27.2279593221       22.8892725731       4.33868674899       
171194              26.4656946518       24.4477276798       2.01796697202       
84302               25.0318286862       21.7188369082       3.31299177797       
148392              16.5120827272       19.5989930373       -3.08691031006      
170234              14.2445470913       14.9939513925       -0.749404301181     
39784               20.2429510298       30.1374288075       -9.89447777776      
91636               28.5879239521       24.5244968695       4.06342708258       
123998              27.2867369302       24.1445392717       3.14219765849       
156956              28.4111824031       29.4429999543       -1.03181755115      
167788              29.6040926024       26.6743190069       2.92977359541       
123982              28.0734306838       28.9973471933       -0.923916509457     
88141               26.475533221        27.1623396515       -0.686806430461     
109744              27.7080233384       29.2070214977       -1.49899815932      
99250               25.8838040772       28.463869797        -2.58006571976      
22884               32.2101835882       30.6772369468       1.5329466414        
88178               32.0993524382       29.7570051944       2.34234724379       
153418              30.9036720987       30.9884275915       -0.0847554927891    
77694               22.0776237884       26.0252968512       -3.94767306285      
94745               14.4166678157       24.6353596774       -10.2186918616      
34117               5.57398972464       15.894061605        -10.3200718804      
104041              23.5995826124       18.7309461184       4.86863649398       
167930              23.8549294223       25.3971453049       -1.54221588262      
124164              22.8350283224       21.7893363594       1.045691963         
11460               26.6269307681       24.1218284365       2.50510233163       
10096               4.14189751155       4.83094884206       -0.689051330508     
139850              22.121352496        16.2728114503       5.84854104569       
28254               17.511453673        31.4657914631       -13.9543377901      
21316               1.83383540939       2.32487487468       -0.491039465286     
137592              1.5                 1.5                 0.0                 
136840              17.0485622825       15.17255134         1.87601094247       
72316               24.8762737484       32.3737391683       -7.49746541993      
61450               27.080633862        26.8414318986       0.239201963407      
17384               26.0264635272       15.8501415982       10.176321929        
6270                27.2181776038       24.4199734367       2.79820416711       
115374              13.1809095119       11.4110055821       1.76990392977       
115376              18.7686654566       28.582080608        -9.81341515147      
72710               23.1250197897       27.5110638717       -4.386044082        
148170              16.760539264        24.4551198334       -7.69458056939      
83094               16.8222013513       29.2320292496       -12.4098278983      
148172              19.4956023758       16.5656961589       2.92990621692       
83096               20.6203853807       19.7848353405       0.835550040231      
148174              20.6307303266       19.8047295718       0.826000754799      
127228              27.2420286179       15.1765448001       12.0654838177       
29812               21.6569635539       19.4198841528       2.23707940111       
95056               24.3344556989       17.6505588418       6.68389685714       
66664               22.4640063929       29.7300256118       -7.26601921887      
142058              22.9259089839       29.2799447738       -6.35403578999      
120042              22.8102360359       29.7915353539       -6.98129931794      
66666               19.1423075309       24.4023152677       -5.26000773683      
142060              8.51828481328       19.8901200036       -11.3718351903      
14332               24.292695254        22.0844525188       2.20824273527       
75554               19.5193906686       17.289135184        2.23025548465       
146646              19.698273948        17.4999830512       2.19829089686       
86092               29.678858768        31.3508142674       -1.67195549943      
103198              31.2111872927       28.3991259478       2.81206134489       
31832               31.7303225669       31.1447436956       0.585578871229      
9902                32.4818981304       24.2462915655       8.23560656488       
17772               31.1147615597       32.3543542945       -1.2395927348       
48340               27.0026119354       33.0224437035       -6.01983176806      
59472               29.9376687763       27.0966939851       2.84097479112       
102400              29.6976999643       22.997128093        6.70057187131       
31360               16.1090759613       19.0086018318       -2.89952587046      
28882               25.9264242968       26.1472824344       -0.220858137572     
16570               24.4077875979       32.7200875793       -8.31229998134      
49666               19.3140686879       18.8526475204       0.461421167475      
27480               20.2873351098       21.6704503838       -1.38311527408      
5344                8.71001674259       14.3551336576       -5.64511691498      
82242               20.2321414155       18.0108623995       2.22127901603       
4738                28.3595130226       28.7620437933       -0.402530770693     
130892              32.5953987158       26.5279350347       6.06746368114       
78130               32.2583736958       26.2299318396       6.02844185612       
103216              18.0636213881       26.1047137755       -8.04109238745      
147248              19.1560071321       15.1254512599       4.03055587218       
114282              25.7516547705       26.4804969676       -0.72884219716      
71626               28.3245162795       28.5048205266       -0.18030424711      
166654              25.0845548574       25.587870222        -0.503315364624     
110392              29.2590078444       23.5621731572       5.69683468719       
16334               26.6153436703       26.3596100408       0.255733629463      
27870               16.194714039        16.9079225655       -0.713208526555     
73160               29.3627597219       30.5143543641       -1.1515946422       
20068               28.2174759939       30.1956520821       -1.97817608822      
9106                30.5335517027       28.0689613994       2.46459030335       
45568               33.1721669819       28.7886558397       4.38351114222       
56722               18.3100827054       21.9980776856       -3.68799498018      
103010              30.3455425167       24.5566984408       5.7888440759        
70922               16.4487843855       20.6372293808       -4.18844499526      
15906               19.1303846509       22.2338254137       -3.10344076279      
61482               12.6882229922       13.6953644556       -1.00714146337      
172682              29.6055205177       27.6230654354       1.98245508225       
85802               24.3431625708       21.6092511774       2.73391139338       
64510               29.604827577        28.1858428555       1.41898472154       
64512               27.4742047092       30.0428392066       -2.56863449741      
20504               22.7508901405       23.019971819        -0.269081678452     
140138              19.4233994701       20.8884794574       -1.46507998724      
126186              18.7228063177       14.552657842        4.17014847567       
152974              20.8804675608       26.3520779386       -5.47161037778      
119954              21.5728191767       26.592095253        -5.01927607636      
22436               31.0521356906       30.6029765179       0.44915917269       
44652               22.7108415199       32.5391337494       -9.82829222943      
11458               23.742305524        31.9476811093       -8.20537558531      
87748               10.0051842714       25.5329567993       -15.5277725279      
66574               17.1877077892       20.4722093626       -3.28450157334      
154295              19.2025157863       18.7004933725       0.502022413854      
91820               21.5698897688       22.4458470057       -0.875957236818     
153102              16.0694814281       29.905048465        -13.835567037       
164110              17.9258287415       22.6675980058       -4.74176926426      
77386               18.1681764764       28.6407601265       -10.47258365        
105234              27.9549266838       26.5665088635       1.38841782025       
73164               27.2236146864       27.0652367017       0.158377984697      
105236              20.7935871309       25.1695045502       -4.37591741929      
29198               25.5431653437       24.7682195474       0.77494579627       
150940              13.936920026        15.9087661819       -1.97184615587      
85800               25.5861966022       22.801104138        2.78509246422       
150942              24.9541695858       28.088014619        -3.13384503321      
6360                13.6513816688       22.7716110761       -9.12022940725      
70754               31.6640974645       27.4568467633       4.20725070117       
99696               32.8619910303       29.9263406913       2.93565033901       
158456              31.3118565891       32.72001103         -1.40815444083      
165914              33.317420333        30.9213044174       2.39611591558       
171510              32.6733406547       28.3057160856       4.36762456911       
79110               30.231102185        29.9950467036       0.236055481374      
106224              31.2498744279       29.0839808187       2.16589360919       
116872              30.2118993813       29.3579727161       0.853926665232      
157250              32.567251121        29.7556158455       2.8116352755        
124286              29.7776877029       31.3315922047       -1.55390450182      
10653               23.2180623448       27.4303319543       -4.2122696095       
98804               15.1288056756       18.8891592162       -3.76035354062      
23740               20.9136430263       18.5304064126       2.38323661371       
1478                2.19225204443       2.16831303614       0.0239390082854     
73420               28.1498081045       32.9011706759       -4.75136257139      
60492               31.4198444723       32.1480977414       -0.728253269184     
16022               29.5346614089       30.6809173109       -1.146255902        
6310                29.3492231817       29.4534404399       -0.104217258233     
136882              29.0578063425       29.593583681        -0.535777338489     
125890              32.8462761824       30.4855602904       2.3607158921        
72364               32.1555210832       30.8449634388       1.31055764445       
104436              29.9650253013       31.2339526247       -1.26892732345      
115050              32.272736412        32.5601177261       -0.287381314032     
28312               31.340726893        30.8283630789       0.512363814162      
31708               29.5475559612       30.4476640077       -0.900108046496     
9802                28.6940222679       31.0026255269       -2.30860325901      
51124               28.5142556651       23.6926090876       4.82164657747       
151126              29.1955895543       30.993841519        -1.79825196464      
83270               21.0452405071       29.7413600129       -8.69611950574      
20670               21.4974313358       23.8357035289       -2.33827219308      
167772              31.6934819808       27.2988296069       4.39465237393       
26378               19.0988570666       9.38903585885       9.70982120774       
123009              16.9230984912       17.8900746208       -0.966976129565     
79947               6.78802523428       12.4971518864       -5.70912665213      
34384               13.3940135838       14.7788418317       -1.38482824789      
94634               31.5001365128       22.8230009338       8.67713557895       
169948              27.3082764377       27.1489918453       0.159284592352      
161922              26.6579924742       30.2855252501       -3.62753277582      
128842              28.418508675        30.9853958928       -2.56688721777      
75196               26.4724332437       28.692985385        -2.22055214134      
11912               24.9225022998       29.5219295867       -4.59942728691      
87768               26.5618969269       30.6667616519       -4.10486472499      
150282              15.9488203042       16.1338120755       -0.184991771251     
41944               21.1316092137       28.2383389845       -7.10672977085      
8822                24.7697049577       28.8642263407       -4.09452138301      
53126               22.5653603208       26.860986467        -4.29562614618      
19858               14.7220067928       18.411665997        -3.68965920413      
36020               29.0380561435       32.8060509876       -3.7679948441       
90274               31.3348690722       28.6383440618       2.6965250104        
124059              31.4710995095       31.1513212845       0.319778224995      
135013              31.0561077515       32.4302513332       -1.37414358173      
132400              31.0945110373       31.5623933812       -0.467882343886     
127626              31.8367955916       32.9955453834       -1.15874979179      
157582              32.4099179185       31.8332159427       0.576701975853      
77706               14.3555958545       12.2931285373       2.06246731719       
110020              19.970081552        21.9094661352       -1.93938458325      
36602               25.7439636091       29.3871564025       -3.64319279345      
4114                25.9792292392       29.0585813238       -3.07935208465      
46494               17.9768525944       30.8620371428       -12.8851845484      
57672               18.7958089326       25.2888139215       -6.4930049889       
11968               17.2320192615       19.9962422354       -2.76422297386      
88156               20.99809292         22.5748975162       -1.57680459619      
82282               26.9886072668       23.0600872648       3.92852000203       
16856               27.3412000023       28.252344249        -0.911144246731     
5658                26.7515123641       27.7294031837       -0.977890819641     
45230               28.4750431653       23.8955453062       4.57949785914       
15526               20.6522030421       26.093115695        -5.44091265295      
4284                22.5193873801       28.3677759696       -5.84838858948      
48632               28.1587086658       26.486866499        1.6718421668        
102670              24.3477131151       19.5114979517       4.83621516333       
153942              21.5388207184       29.7399825777       -8.20116185922      
120980              18.7350254501       32.8338524396       -14.0988269894      
153908              31.3412786628       30.3622578078       0.979020854926      
37972               32.3571085678       31.9864679223       0.370640645503      
136606              31.9112884443       31.5733352579       0.337953186341      
169486              32.0526323522       32.0580909793       -0.005458627071     
124530              27.9182043236       32.2749900954       -4.35678577182      
66902               28.5943076603       31.9402157432       -3.3459080829       
142336              29.8578433277       32.6452348193       -2.78739149165      
33876               31.9745012264       31.7916543596       0.182846866864      
88018               24.5791589823       29.4896618076       -4.91050282525      
22564               31.8828679523       30.2732150093       1.60965294299       
131050              30.0299923414       31.0897840861       -1.05979174472      
82352               30.6665999415       30.9133070819       -0.246707140409     
151768              23.2222588956       20.1186202836       3.10363861197       
84244               21.552326966        23.5309466403       -1.97861967429      
47522               27.295083703        26.4701135726       0.824970130363      
64806               21.8411127796       26.7720326921       -4.93091991244      
14360               24.3296766559       31.6095014799       -7.27982482395      
47520               24.6053225428       24.9231717146       -0.317849171883     
56106               24.3079922085       23.687232703        0.620759505506      
99450               15.6884181831       18.8262044216       -3.13778623849      
112958              20.0474333988       22.7060622824       -2.65862888357      
156768              27.2015549536       27.5902643077       -0.388709354166     
123798              24.5016133106       25.357207057        -0.855593746368     
88054               29.2881441441       25.9150450277       3.37309911646       
130819              25.4162655374       19.4104248327       6.00584070474       
160331              22.3397610894       11.1745711493       11.1651899401       
131138              28.0499327247       27.0859544374       0.963978287321      
33782               27.5103967439       28.3931395241       -0.882742780196     
332                 26.0494556334       27.5328722968       -1.48341666341      
44952               29.9304802426       25.5279397099       4.40254053274       
99036               31.0004800959       33.1591280969       -2.15864800096      
66820               26.6461093552       26.9133261632       -0.267216808005     
3452                24.894468871        26.3535524826       -1.45908361162      
90954               30.2514703218       29.2764211101       0.975049211727      
25618               32.3804461583       29.5533568996       2.82708925868       
134160              31.7675229529       26.6430059593       5.12451699358       
167044              31.8191205987       29.3971491501       2.42197144859       
36616               32.4301721945       23.837148652        8.59302354255       
155798              26.9813246351       27.916161284        -0.93483664888      
79906               25.8423425352       22.444623063        3.3977194722        
105000              22.6921391944       20.851512913        1.84062628143       
28880               30.8968663913       23.969003831        6.9278625603        
115030              26.8008596703       27.1707007945       -0.369841124259     
69450               30.4784858543       28.3126724163       2.16581343805       
58622               32.6040465977       28.8370774541       3.76696914359       
144836              25.1464404629       26.6396855003       -1.49324503739      
169708              28.4797904788       29.8249306441       -1.34514016529      
125876              31.2678665132       30.6188176451       0.649048868044      
